Provinsi,KotaKab,TipeFaskes,NamaFaskes,AlamatFaskes,Latitude,Longitude
Nusa Tenggara Barat,Kota Mataram,Klinik Pratama,Klinik Alumni Agung,Jl. Bungkarno No.2 Mataram,-8.589372,116.116734
Nusa Tenggara Barat,Kota Mataram,Klinik Pratama,Klinik Catur Warga,Jl. Catur Warga No 4 Mataram,-8.588139,116.11727
Nusa Tenggara Barat,Kota Mataram,Apotek,Apotik Kimia Farma,JL. SRIWIJAYA No. 295 MATARAM,-8.595154,116.1
Nusa Tenggara Barat,Kota Mataram,Apotek,Apotik Kimia Farma 134,Jl. Pejanggik No. 48 Mataram,-8.586553,116.12
Nusa Tenggara Barat,Kab. Sumbawa Besar,Rumah Sakit,RSUD Sumbawa,Jl. Garuda No. 5 Sumbawa Besar,-8.49032,117.41956
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Moyo Utara,Jl. Raya Sabang Ds. Sebewe,-8.482644,117.47
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Rhee,Jl. Lintas Sumbawa-Tano,-8.417494,117.1252
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Lenangguar,Jl. Raya Sumbawa-Lunyuk Km. 40,-8.735142,117.368661
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Sumbawa II,Jl. Cendrawasih Kec. Sumbawa,-8.476897,117.412352
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Labuhan Badas,"Ds. Labuhan,Kec. Labuhan Badas",-8.469891,117.4
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Sumbawa,Jl. Setia Budi No. 5,-8.501431,117.427695
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Lunyuk,Jl. Lintas Sumbawa-Lunyuk,-8.960293,117.21865
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Utan,"Jl. Sudirman, Kec. Utan",-8.410597,117.141554
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Ropang,Jl. Lintas Ropang-Lebangkar,-8.864952,117.467898
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Labangka,Jl. Lintas Selatan Labangka,-8.906306,117.74
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Maronge,Jl. Raya Sumbawa-Bima km. 41,-8.666975,117.691848
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Alas,"Jl. Pendidikan, Kec. Alas",-8.517148,116.994995
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Empang,Jl. Pendidikan No. 67 Empang A,-8.773384,117.99
Nusa Tenggara Barat,Kab. Sumbawa Besar,Puskesmas,Tarano,Jl. Raya Sumbawa Timur Km.100,-8.732609,117.9997
Nusa Tenggara Barat,Kab. Sumbawa Besar,Dokter Gigi,drg. Moh. Ali Mashar,Dr. Cipto No.40 Sekotong,-8.504448,117.428379
Nusa Tenggara Barat,Kab. Sumbawa Besar,Klinik Utama,dr. Mega Harta,Desa Dete,-8.621436,117.594
Nusa Tenggara Barat,Kab. Sumbawa Besar,Klinik Utama,dr. Yogi Triatmakusuma,Jl Cendrawasih No 134,-8.480459,117.413972
Nusa Tenggara Barat,Kab. Sumbawa Besar,Klinik Utama,dr. A. A. Gede Kosala Putra,Jl. Durian No.02 Sumbawa Besar,-8.489165,117.422394
Nusa Tenggara Barat,Kab. Sumbawa Besar,Klinik Utama,dr. Putu Purnama Suardjaya,Jl. Kebayan No. 7 Sumbawa,-8.488503,117.419993
Nusa Tenggara Barat,Kab. Sumbawa Besar,Klinik Pratama,Poskes 09.10.10 Sumbawa,JL. Hasanudin,-8.495707,117.424373
Nusa Tenggara Barat,Kab. Sumbawa Besar,Klinik Pratama,Klinik Polres Sumbawa,"Jl. Hasanudin No. 105 , 84313",-8.491241,117.419
Nusa Tenggara Barat,Kab. Sumbawa Besar,Apotek,Apotik Kimia Farma,Cendrawasih No.1,-8.48832,117.4183
Nusa Tenggara Barat,Kota Bima,Puskesmas,Rasanae Timur,Jl. Lintas Sape,-8.486722,118.782351
Nusa Tenggara Barat,Kota Bima,Puskesmas,Mpunda,Jl. Gatot Subroto Kel.Lewirato,-8.46357,118.744772
Nusa Tenggara Barat,Kota Bima,Puskesmas,Penanae,Jl. Gajah Mada Kel. Penanae,-8.465376,118.764482
Nusa Tenggara Barat,Kota Bima,Puskesmas,Paruga,Jl. Pahlawan No. 7 Kel. Paruga,-8.459343,118.725253
Nusa Tenggara Barat,Kota Bima,Apotek,Apotek Saleh,Jl Belimbing 6 Rabadompu Barat,-8.474588,118.761429
Nusa Tenggara Barat,Kota Bima,Apotek,If. Rsud Bima,Jalan Langsat No 1 Bima,-8.473435,118.761749
Nusa Tenggara Barat,Kota Bima,Apotek,If Rs Pku Muhammadiyah Bima,Jl. Gajahmada,-8.454515,118.7355
Nusa Tenggara Barat,Kab. Sumbawa Barat,Puskesmas,Jereweh,Jl. Pendidikan No. 3,-8.85896,116.82737
Nusa Tenggara Barat,Kab. Sumbawa Barat,Dokter Gigi,drg. Purwanisiwi Asriningtyas,Jalan Lasap No. 57 Taliwang,-8.743674,116.854285
Nusa Tenggara Barat,Kab. Sumbawa Barat,Klinik Utama,dr. Elviana Ekawati,Jalan Batu Hijau,-8.91584,116.75141
Nusa Tenggara Barat,Kab. Sumbawa Barat,Klinik Utama,dr. Raditya Rachman Landapa,Jalan Sutan Syahrir Kel Bugis,-8.742215,116.842648
Nusa Tenggara Barat,Kab. Sumbawa Barat,Klinik Utama,dr. Faizah,Lingk. Arab,-8.742621,116.84682
Nusa Tenggara Barat,Kab. Lombok Utara,Rumah Sakit,RSUD Tanjung,Jl. Tioq Tata Tunaq Tanjung,-8.355195,116.159793
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Senaru,Jl. Senaru,-8.274068,116.418571
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Santong,Jl. Raya Santong,-8.318142,116.287161
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Bayan,Jl. Raya Tanjung Bayan,-8.230236,116.41713
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Kayangan,Jl. Raya Kayangan Santong,-8.259348,116.26
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Gangga,"Jl. Raya Tanjung, Gondang",-8.335485,116.19253
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Tanjung,"Dusun Karang Dese,Desa Tanjung",-8.371872,116.155623
Nusa Tenggara Barat,Kab. Lombok Utara,Puskesmas,Pemenang,Jl. Raya Jurusan Pemenang,-8.401976,116.1
Nusa Tenggara Barat,Kab. Lombok Utara,Dokter Gigi,drg. Qonita,Jl Raya Tanjung-Bayan,-8.357411,116.152114
Nusa Tenggara Barat,Kab. Lombok Utara,Klinik Utama,dr. H. Abdul Kadir,Jl. Raya TIOQ TATA TUNAQ,-8.355634,116.156669
Nusa Tenggara Barat,Kab. Lombok Utara,Klinik Utama,dr. H.L Bahrudin,Jl. Raya Tanjung Bayan,-8.352647,116.164174
Nusa Tenggara Timur,Kab. Sumba Timur,Rumah Sakit,RSU Imanuel Sumba,Jl Nangka No 4  Waingapu,-6.302611,106.932496
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Ngadu Ngala,Kakaha,-10.16454,120.372995
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Kambata Mapambuhang,Kambata Mapambuhang,-9.852476,120.24
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Kanatang,Kec. Kanatang,-9.588298,120.2
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Mahu,Mahu,-10.093228,120.488352
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Tanarara,Kecamatan Paberiwai,-10.039142,120.419687
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Nggongi,Kecamatan Paberiwai,-10.189208,120.244593
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Kananggar,Kecamatan Paberiwai,-10.052326,120.353
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Melolo,Kecamatan Rindiumalulu,-9.962391,120.568689
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Kataka,Kataka,-9.880212,120.53161
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Tanaraing,Tanaraing,-9.996204,120.74
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Mangili,Kecamatan Pahunga Lodu,-10.093904,120.743
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Baing,Kecamatan Pahungalodu,-10.094176,120.751424
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Kawangu,Kecamatan Pandawai,-9.673488,120.341
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Waingapu,Kecamatan Kota Waingapu,-9.657243,120.245966
Nusa Tenggara Timur,Kab. Sumba Timur,Puskesmas,Kambaniru,Kecamatan Kambera,-9.658935,120.29
Nusa Tenggara Timur,Kab. Sumba Timur,Dokter Gigi,roethiana dyah pertiwi,Jl. Gadjah Mada No 59,-9.661643,120.247683
Nusa Tenggara Timur,Kab. Sumba Timur,Dokter Gigi,Desak Nyoman Alit,Jl.Soeprapto no 18,-9.655798,120.268897
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Utama,Peronika A Rieuwpassa,Jl. R Soeprapto,-9.661304,120.2566
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Utama,dr. Rien Tamu Ina Tipa,Jl. Ahmad Yani No. 12 Waingapu,-9.664012,120.2463
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Utama,dr.Arlin nopalina,jl.Ahmad Yani Blok A2 no 8,-9.667658,120.247138
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Utama,Dr.Rudi Rosa Jutalo,waingapu - melolo,-9.88751,120.66939
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Utama,Imade Mekel Wedarta,Jl Palapa No 48 Matawai,-9.666042,120.253176
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Pratama,Poskes 09.10.13 Waingapu,Jl. Soekarno No. 11,-9.66435,120.246653
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Pratama,Polklinik Pelda Dominikus,Jl. R. Suprapto No.3,-9.652269,120.27
Nusa Tenggara Timur,Kab. Sumba Timur,Klinik Pratama,Klinik Larisa,Jl.Ahmad Yani,-9.664012,120.2463
Nusa Tenggara Timur,Kab. Kupang,Rumah Sakit,RSUD Naibonat,Jalan Timor Raya KM 37 ,-10.18043,123.582487
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Oelbiteno,Jalan Poros Tengah Desa Oelbit,-9.927223,123.852292
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Oemasi,Jl. Kiupakas Desa Oemasi,-10.064741,123.8728
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Uitao,Desa Uitao ,-10.194642,123.41
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Akle,Desa Akle,-10.316291,123.327599
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Fatukanutu,Fatukanutu,-10.161119,123.9
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Sonraen,Sonraen,-10.276281,123.829963
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Poto,Jalan Jurusan Naikliu Desa Pot,-9.909072,123.673515
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Huebunif,Jln. Poros Amfoang. Desa Tanin,-9.815401,123.9
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Naibonat,Jl. Timor Raya Km 32 Oelamasi,-9.560953,123.755798
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Batakte,Batakte,-10.253095,123.5532
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Baumata,Jl. Taebenu Km.13,-10.204329,123.6819
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Tarus,Tarus,-10.145793,123.687494
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Oesao,"Oesao, Kec. Kupang Timur",-10.099944,123.813214
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Sulamu,Kelurahan Sulamu,-9.989278,123.729419
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Oekabiti,Oekabiti,-10.206041,123.777298
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Baun,"Jl. H.R. Koroh, Km 27",-10.297512,123.69
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Camplong,Kuimasi,-10.051147,123.9
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Lelogama,Jln.Lilai No.2 Kelurahan Lelog,-9.699702,123.958278
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Manubelon,Jln Jurusan Naikliu Desa Manub,-9.692921,123.718241
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Soliu,"Jl. S.C. Talnoni Soliu, Kec. A",-9.613855,123.74
Nusa Tenggara Timur,Kab. Kupang,Puskesmas,Naikliu,Jl. S.C. Talnoni - Naikliu,-9.519757,123.857873
Nusa Tenggara Timur,Kab. Kupang,Klinik Pratama,Sikes Satrad 226 Buraen,"Burain, Kupang Ntt",-10.348571,123.653297
Nusa Tenggara Timur,Kab. Kupang,Klinik Pratama,Poliklinik Polres Kupang,Jl. Timor Raya,-10.094486,123.818797
Nusa Tenggara Timur,Kab. Kupang,Klinik Pratama,Klinik Arka,Klinik Arka  Jln. Manefu Rt/Rw,-10.202,123.697
Nusa Tenggara Timur,Kab. Kupang,Apotek,Inf Rsud Naibonat,"Jl. Timor Raya, Km 37",-10.18043,123.582487
Nusa Tenggara Timur,Kab. T.T.S Soe,Rumah Sakit,RSUD Soe,Jl.Bougenvile No.7 Kab. T.T.S ,-9.863819,124.272988
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Kolbano,Kolbano,-9.973221,124.53
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Tobu,Tobu,-9.609203,124.297718
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Oinlasi,"Oinlasi, Kec. Amanatun Selatan",-9.850932,124.577756
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Boking,"Boking, Kec. Amanatun Selatan",-9.824804,124.74
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Panite,"Bena, Amanuban Selatan",-10.062892,124.214367
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Kuanfatu,"Jl. Tsu Babys, Desa Kuanfatu",-9.983617,124.442
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Noemuke,"Noemuke, Amanuban Selatan",-10.066413,124.34769
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Oe Ekam,"Oe Ekam, Amanuban Timur",-9.937403,124.469728
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Kie,"Pisan, Amanuban Timur",-9.745121,124.6
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Hoibeti,Hoibeti,-9.980375,124.591596
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Batuputih,Batuputih,-9.946389,124.186566
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Nulle,"Nulle,  Amanuban Barat",-9.893011,124.358792
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Niki-Niki,"Niki-Niki, Amanuban Tengah",-9.795343,124.52
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Sei,Desa Sei,-10.002406,124.5
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Kualin,Kualin,-10.103604,124.397635
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Ayotupas,"Oeleu, Amanatun Utara",-9.967801,124.536223
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Hauhasi,Hauhasi,-9.700588,124.79
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Lil Ana,"Lil Ana, Mollo Utara",-9.704012,124.111462
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Fatumnasi,Jl. Sani Polly Desa Fatumnasi ,-9.594324,124.175444
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Siso,"Biloto, Mollo Selatan",-9.867298,124.2
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Polen,Polen,-9.667062,124.375441
Nusa Tenggara Timur,Kab. T.T.S Soe,Puskesmas,Kota Soe,Jl. D.I. Pandjaitan Nomor 3,-9.860471,124.2771
Nusa Tenggara Timur,Kab. T.T.S Soe,Dokter Gigi,drg. HERMAN MELLA,Jl. Gajah Mada No 8 Soe,-9.862401,124.2747
Nusa Tenggara Timur,Kab. T.T.S Soe,Dokter Gigi,drg. Dyah Purnaningati,Ikan Paus,-9.857704,124.291
Nusa Tenggara Timur,Kab. T.T.S Soe,Dokter Gigi,drg. DWI WULAN PARAMITHA,Jl.Kartini Kampung Baru,-9.862835,124.28
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Utama,dr. DODIK PUJO PRASETYO,Jl.Boughenvil. Kel.Kota Soe,-9.863632,124.286485
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Utama,dr. Eirene I. D. Ate,"Apotik Bijoba,Jl.Gajah Mada 12",-9.862401,124.2747
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Utama,Erwin Leo,Oinlasi,-9.83735,124.45381
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Utama,dr. LILIK IKKE WIDYAWATI,Jl.Bougenvile,-9.863859,124.273981
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Pratama,Poskes 09.10.20 Soe,Gajah Mada,-9.860051,124.271372
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Pratama,Polklinik Tts,Jl. Matani    No. 8,-9.865162,124.279221
Nusa Tenggara Timur,Kab. T.T.S Soe,Klinik Pratama,Klinik Umemanekan Soe,Gunung Mollo,-9.845447,124.279892
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Rumah Sakit,RSUD Kefamenanu,Jl. Letjen Suprapto Kefamenanu,-9.46725,124.511998
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Bijaepasu,Jln Pante Makasar - Desa Napan,-9.531862,124.436462
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Inbate,Inbate,-9.424166,124.38
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Napan,Napan,-9.368973,124.4
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Tamis,Tamis,-9.374901,124.569451
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Oenopu,Oenopu,-9.332691,124.7796
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Mamsena,Mamsena,-9.486031,124.591596
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Manamas,Manamas,-9.233362,124.48
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Manumean,Makun,-9.216681,124.763
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Nimasi,Nimasi,-9.447702,124.425371
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Tublopo,Tublopo,-9.518189,124.558376
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Haekto,Haekto,-9.577067,124.6248
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Eban,"Eban, Kec. Miomaffo Barat",-9.541377,124.3
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Oeolo,"Oeolo, Kec. Miomaffo Barat",-9.471603,124.38
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Tasinifu,"Tasinifu, Mutis",-9.462007,124.253274
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Noemuti,"Kel. Noemuti, Kec. Noemuti",-9.569413,124.472
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Nunpene,"Oesena, Kec. Miomaffo Timur",-9.415575,124.458641
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Sasi,"Jln. Nefomtasa, Sasi, Kec. Kot",-9.505437,124.5
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Oemeu,"Popnam, Kec. Noemuti",-9.621418,124.5521
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Bitefa,Miomafo Timur,-9.369891,124.486356
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Oelolok,"Ainiut, Kec. Insana",-9.465391,124.691181
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Wini,"Wini,Humusu Wini,Insana Utara,",-9.205534,124.5196
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Maubesi,"Maubesi-Bibase, Kec. Insana ",-9.412751,124.569451
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Puskesmas,Lurasik,"Boronubaen, Kec. Biboki Utara",-9.287193,124.8
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Dokter Gigi,drg. DAUD BENHUR MALELAK,Jl.Sudirman No.7 Kefamenanu,-9.46519,124.479777
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Dokter Gigi,drg. Paulina Yosefina Lopez,Jl. Basuki Rachmat,-9.454849,124.475239
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Utama,dr. DASBIMA LELY,Jl.Sudirman No.7 Kefamenanu,-9.457252,124.47843
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Utama,dr. BONNY ADISITRI,Jl El Tari,-9.465323,124.479677
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Utama,dr. B. THERESIA A. J. MULOWATO,Jl. Kartini 10,-9.441341,124.48
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Utama,dr. NINING DARMAWIDJAJA,El Tari No.4,-9.47304,124.482436
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Utama,dr. I Wayan Niarta,Jl. Basuki Rachmat,-9.454838,124.475239
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Poskes 09.10.19Kefamenanu,Jend. A. Yani,-9.458022,124.481864
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Klinik Kedokteran & Kesehatan,Jl. Imam Bonjol,-9.442711,124.482994
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Klinik Prima Husada,Kefamenanu Selatan,-9.45335,124.48
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Klinik St. Yosef Kefamenanu,Jl. Yos Sudarso,-9.42003,124.62251
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Jendral Klinik Kefamenanu,Sisingamangaraja,-9.465164,124.479598
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Klinik St. Familia,Timor Raya,-9.447846,124.671344
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Klinik St. Maria Nirmala,Ahmad Yani,-9.461835,124.483658
Nusa Tenggara Timur,Kab. T.T.U Kefamenanu,Klinik Pratama,Klinik St. Elisabeth Kiupukan,Timor Raya,-9.441047,124.7
Nusa Tenggara Timur,Kab. Belu,Rumah Sakit,RSUD Atambua,Jl. Soetomo No 2  Atambua,-9.098662,124.897159
Nusa Tenggara Timur,Kab. Belu,Rumah Sakit,Rumah Sakit Halilulik,Paroki Roh Kudus,-9.26949,124.868448
Nusa Tenggara Timur,Kab. Belu,Rumah Sakit,Rumah Sakit Sito Husada,Jln Kh Fewantara No 15 Atambua,-9.104748,124.897693
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Laktutus,Desa Fohoeka,-9.288875,124.961686
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Haliwen,Jalan Mgr. Sugyo Pranoto ,-9.074623,124.9
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Umanen,Kel. Umanen. Kec. Atb Barat,-9.083079,124.863485
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Ainiba,Jalan Ainiba-Ponu,-9.029608,124.84
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Dhilumil,Lamaksenulu,-9.079211,125.159877
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Wedomu,Manleten,-9.122093,124.939636
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Haekesak,Jalan Wemori No 1,-9.048251,125.143379
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Halilulik,Halilulik Dusun Haliserin,-9.169344,124.851379
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Atapupu,"Raikatar, Jl.Motaain",-9.058968,124.8293
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Kota Atambua,Jln Adi Sucipto No 38B,-9.112436,124.9
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Weluli,"Jln.Loe Masak,Dusun Ilbul,Desa",-9.151298,125.143379
Nusa Tenggara Timur,Kab. Belu,Puskesmas,Nualain,Nualain,-9.125824,125.14
Nusa Tenggara Timur,Kab. Belu,Dokter Gigi,drg. THERESIA UN TAE,Jl Gajah Mada,-9.103431,124.8857
Nusa Tenggara Timur,Kab. Belu,Dokter Gigi,drg. DELMAWITA,Jl. El Tari Gerbades,-9.106016,124.897112
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. FREDERIKUS USBOKO,Ki Hajar Dewantara,-9.105658,124.885866
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. FILOMENO M. B. DUARTE,Jl. Merdeka No. 17 Atambua,-9.106022,124.897
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. JONIS SANUSI,Jl.Sukarno Hatta Atambua,-9.103046,124.896435
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. Joice M. M. Manek,"Gatot Subroto, No. 3",-9.10369,124.897382
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. Eugenius Fernandez,Nusikun,-9.270602,124.871234
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. BATHSEBA ELENA CORPUTTY,"Adi Sucipto Cabang Pu,",-9.08497,124.896715
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,dr. Meiriawati Gunawan,Jl. Imam Bonjol No. 17,-9.105538,124.896486
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,Welly Kwangtana,Pemuda,-9.101281,124.89
Nusa Tenggara Timur,Kab. Belu,Klinik Utama,Abraham Taufiq,Raya Haekesak,-9.010786,125.1
Nusa Tenggara Timur,Kab. Belu,Klinik Pratama,Klinik Polres Belu,Jl. A. Yani 3 Atambua,-9.104115,124.898844
Nusa Tenggara Timur,Kab. Belu,Apotek,Apotek Sito Farma,KH. Dewantara No. 15,-9.100471,124.893834
Nusa Tenggara Timur,Kab. Alor,Rumah Sakit,RSUD Kalabahi,Jalan  Dr. Soetomo N0. 08,-8.215511,124.516994
Nusa Tenggara Timur,Kab. Alor,Rumah Sakit,RS Bergerak Kalabahi,Jl. Masang ,-8.208135,124.572723
Nusa Tenggara Timur,Kab. Alor,Puskesmas,Bakalang,Bakalang,-8.267281,124.299435
Nusa Tenggara Timur,Kab. Alor,Puskesmas,Ternate,Ternate,-8.20456,124.369
Nusa Tenggara Timur,Kab. Alor,Puskesmas,Lembur,Tuleng,-8.16572,124.74832
